configuration,case_id,complaint_id,language,condition,true_dept,critical_case,predicted_dept,prediction_margin,classifier_input_complete,ai_only_route,ai_correct,ai_dangerous_misroute,asset_id,criticality_tier,reliability_state,risk_level,action,final_department,human_review,emergency_dispatch,response_hours,reason_codes,dangerous_misroute_allowed,dangerous_misroute_intercepted,critical_emergency_response,escalated,unnecessary_escalation,noncritical_misroute_caught,safe_automation,mapped_scenario_id,failure_window_hours,incident_prevented,simulated_exposure
decision_firewall_reliability_normal,c20_en_clean,c20,en,clean,electrical_emergency,True,electrical_emergency,4,True,electrical_emergency,True,False,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|HIGH_ASSET_CRITICALITY,False,False,True,True,False,False,False,,,False,
escalate_everything,c20_en_clean,c20,en,clean,electrical_emergency,True,electrical_emergency,4,True,electrical_emergency,True,False,sub_022,high,n/a,yellow,human_verification,verification,True,False,28.0,ESCALATE_ALL,False,False,False,True,False,False,False,,,False,
ai_only,c20_en_truncated,c20,en,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,n/a,n/a,automatic_route,electrical_maintenance,False,False,336.0,,True,False,False,False,False,False,False,,,False,
existing_guard,c20_en_truncated,c20,en,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,n/a,verification,human_verification,verification,True,False,52.0,unparseable,False,True,False,True,False,False,False,,,False,
decision_firewall,c20_en_truncated,c20,en,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|DANGEROUS_DOWNGRADE|REPAIR_WINDOW_AT_RISK|UNPARSEABLE_CLASSIFICATION|LOW_MARGIN|TRUNCATED_CLASSIFIER_INPUT|HIGH_ASSET_CRITICALITY,False,True,True,True,False,False,False,,,False,
decision_firewall_reliability_normal,c20_en_truncated,c20,en,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|DANGEROUS_DOWNGRADE|REPAIR_WINDOW_AT_RISK|UNPARSEABLE_CLASSIFICATION|LOW_MARGIN|TRUNCATED_CLASSIFIER_INPUT|HIGH_ASSET_CRITICALITY,False,True,True,True,False,False,False,,,False,
escalate_everything,c20_en_truncated,c20,en,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,n/a,yellow,human_verification,verification,True,False,28.0,ESCALATE_ALL,False,True,False,True,False,False,False,,,False,
ai_only,c20_en_small_model,c20,en,small_model,electrical_emergency,True,electrical_emergency,2,True,electrical_emergency,True,False,sub_022,high,n/a,n/a,automatic_route,electrical_emergency,False,False,4.0,,False,False,True,False,False,False,False,,,False,
existing_guard,c20_en_small_model,c20,en,small_model,electrical_emergency,True,electrical_emergency,2,True,electrical_emergency,True,False,sub_022,high,n/a,urgency_floor,automatic_route,electrical_emergency,False,True,4.0,urgency_floor,False,False,True,True,False,False,False,,,False,
decision_firewall,c20_en_small_model,c20,en,small_model,electrical_emergency,True,electrical_emergency,2,True,electrical_emergency,True,False,sub_022,high,degraded,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|RELIABILITY_DEGRADED|HIGH_ASSET_CRITICALITY,False,False,True,True,False,False,False,,,False,
decision_firewall_reliability_normal,c20_en_small_model,c20,en,small_model,electrical_emergency,True,electrical_emergency,2,True,electrical_emergency,True,False,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|HIGH_ASSET_CRITICALITY,False,False,True,True,False,False,False,,,False,
escalate_everything,c20_en_small_model,c20,en,small_model,electrical_emergency,True,electrical_emergency,2,True,electrical_emergency,True,False,sub_022,high,n/a,yellow,human_verification,verification,True,False,28.0,ESCALATE_ALL,False,False,False,True,False,False,False,,,False,
ai_only,c20_native_clean,c20,native,clean,electrical_emergency,True,electrical_emergency,3,True,electrical_emergency,True,False,sub_022,high,n/a,n/a,automatic_route,electrical_emergency,False,False,4.0,,False,False,True,False,False,False,False,,,False,
existing_guard,c20_native_clean,c20,native,clean,electrical_emergency,True,electrical_emergency,3,True,electrical_emergency,True,False,sub_022,high,n/a,urgency_floor,automatic_route,electrical_emergency,False,True,4.0,urgency_floor,False,False,True,True,False,False,False,,,False,
decision_firewall,c20_native_clean,c20,native,clean,electrical_emergency,True,electrical_emergency,3,True,electrical_emergency,True,False,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|HIGH_ASSET_CRITICALITY,False,False,True,True,False,False,False,,,False,
decision_firewall_reliability_normal,c20_native_clean,c20,native,clean,electrical_emergency,True,electrical_emergency,3,True,electrical_emergency,True,False,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|HIGH_ASSET_CRITICALITY,False,False,True,True,False,False,False,,,False,
escalate_everything,c20_native_clean,c20,native,clean,electrical_emergency,True,electrical_emergency,3,True,electrical_emergency,True,False,sub_022,high,n/a,yellow,human_verification,verification,True,False,28.0,ESCALATE_ALL,False,False,False,True,False,False,False,,,False,
ai_only,c20_native_truncated,c20,native,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,n/a,n/a,automatic_route,electrical_maintenance,False,False,336.0,,True,False,False,False,False,False,False,,,False,
existing_guard,c20_native_truncated,c20,native,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,n/a,verification,human_verification,verification,True,False,52.0,unparseable,False,True,False,True,False,False,False,,,False,
decision_firewall,c20_native_truncated,c20,native,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,degraded,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|DANGEROUS_DOWNGRADE|REPAIR_WINDOW_AT_RISK|RELIABILITY_DEGRADED|UNPARSEABLE_CLASSIFICATION|LOW_MARGIN|TRUNCATED_CLASSIFIER_INPUT|HIGH_ASSET_CRITICALITY,False,True,True,True,False,False,False,,,False,
decision_firewall_reliability_normal,c20_native_truncated,c20,native,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|DANGEROUS_DOWNGRADE|REPAIR_WINDOW_AT_RISK|UNPARSEABLE_CLASSIFICATION|LOW_MARGIN|TRUNCATED_CLASSIFIER_INPUT|HIGH_ASSET_CRITICALITY,False,True,True,True,False,False,False,,,False,
escalate_everything,c20_native_truncated,c20,native,truncated,electrical_emergency,True,,0,False,electrical_maintenance,False,True,sub_022,high,n/a,yellow,human_verification,verification,True,False,28.0,ESCALATE_ALL,False,True,False,True,False,False,False,,,False,
ai_only,c20_native_small_model,c20,native,small_model,electrical_emergency,True,electrical_emergency,1,True,electrical_emergency,True,False,sub_022,high,n/a,n/a,automatic_route,electrical_emergency,False,False,4.0,,False,False,True,False,False,False,False,SC-02,336.0,True,44500.0
existing_guard,c20_native_small_model,c20,native,small_model,electrical_emergency,True,electrical_emergency,1,True,electrical_emergency,True,False,sub_022,high,n/a,urgency_floor,automatic_route,electrical_emergency,False,True,4.0,urgency_floor,False,False,True,True,False,False,False,SC-02,336.0,True,44500.0
decision_firewall,c20_native_small_model,c20,native,small_model,electrical_emergency,True,electrical_emergency,1,True,electrical_emergency,True,False,sub_022,high,degraded,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|RELIABILITY_DEGRADED|HIGH_ASSET_CRITICALITY,False,False,True,True,False,False,False,SC-02,336.0,True,44500.0
decision_firewall_reliability_normal,c20_native_small_model,c20,native,small_model,electrical_emergency,True,electrical_emergency,1,True,electrical_emergency,True,False,sub_022,high,normal,red,emergency_dispatch,electrical_emergency,True,True,4.0,DIRECT_HAZARD|HIGH_ASSET_CRITICALITY,False,False,True,True,False,False,False,SC-02,336.0,True,44500.0
escalate_everything,c20_native_small_model,c20,native,small_model,electrical_emergency,True,electrical_emergency,1,True,electrical_emergency,True,False,sub_022,high,n/a,yellow,human_verification,verification,True,False,28.0,ESCALATE_ALL,False,False,False,True,False,False,False,SC-02,336.0,True,44500.0
